0.07853321,17.78533,-16.90398,00:00:01.7771707,0.1117433
0.1193565,-12.80068,4.296964,00:00:03.6060225,0.1917433
0.1426254,-28.34948,16.23479,00:00:01.0939450,0.1517433
0.06122287,28.95039,-24.92064,00:00:00.9730105,0.08174327
0.1071567,-3.629899,-2.183999,00:00:00.5009706,0.1117433

